Hit Type,Base Attack,Damage Dealt,Weapon Accuracy,Target Defense
solid,14,11,20,0
solid,14,13,20,0
solid,14,13,20,0
solid,14,5,20,0
solid,14,12,20,0
crit,14,13,20,0
solid,14,5,20,0
solid,14,14,20,0
crit,14,16,20,0
solid,14,8,20,0
solid,14,13,20,0
solid,14,9,20,0
solid,14,10,20,0
solid,14,12,20,0
solid,14,5,20,0
solid,14,14,20,0
solid,14,9,20,0
solid,14,11,20,0
solid,14,13,20,0
solid,14,12,20,0
solid,14,7,20,0
solid,14,11,20,0
solid,14,10,20,0
solid,14,11,20,0
solid,14,13,20,0
solid,14,9,20,0
solid,14,11,20,0
crit,14,18,20,0
solid,14,6,20,0
solid,14,14,20,0
solid,14,9,20,0
solid,14,14,20,0
solid,14,6,20,0
solid,14,8,20,0
solid,14,6,20,0
crit,14,14,20,0
solid,14,8,20,0
solid,14,7,20,0
solid,14,9,20,0
solid,14,5,20,0
solid,14,10,20,0
solid,14,12,20,0
solid,14,5,20,0
solid,14,12,20,0
crit,14,13,20,0
solid,14,10,20,0
crit,14,11,20,0
solid,14,13,20,0
solid,14,6,20,0
solid,14,12,20,0
solid,14,12,20,0
solid,14,14,20,0
solid,14,12,20,0
crit,14,16,20,0
solid,14,9,20,0
solid,14,14,20,0
solid,14,14,20,0
solid,14,14,20,0
solid,14,11,20,0
crit,14,17,20,0
solid,14,9,20,0
solid,14,8,20,0
crit,14,15,20,0
solid,14,5,20,0
solid,14,6,20,0
crit,14,11,20,0
solid,14,14,20,0
solid,14,8,20,0
solid,14,9,20,0
solid,14,6,20,0
solid,14,12,20,0
crit,14,20,20,0
solid,14,6,20,0
solid,14,9,20,0
solid,14,14,20,0
solid,14,10,20,0
solid,14,13,20,0
solid,14,13,20,0
solid,14,13,20,0
solid,14,6,20,0
solid,14,14,20,0
solid,14,9,20,0
solid,14,10,20,0
solid,14,7,20,0
crit,14,16,20,0
crit,14,14,20,0
solid,14,11,20,0
solid,14,14,20,0
crit,14,15,20,0
solid,14,12,20,0
solid,14,14,20,0
solid,14,6,20,0
solid,14,10,20,0
solid,14,11,20,0
solid,14,8,20,0
crit,14,13,20,0
solid,14,14,20,0
solid,14,9,20,0
solid,14,12,20,0
solid,14,11,20,0
solid,14,11,20,0
solid,14,11,20,0
solid,14,9,20,0
solid,14,7,20,0
solid,14,5,20,0
crit,14,13,20,0
solid,14,9,20,0
crit,14,11,20,0
solid,14,10,20,0
solid,14,5,20,0
solid,14,12,20,0
solid,14,5,20,0
solid,14,9,20,0
solid,14,8,20,0
solid,14,10,20,0
solid,14,14,20,0
solid,14,7,20,0
solid,14,7,20,0
crit,14,11,20,0
solid,14,9,20,0
solid,14,10,20,0
solid,14,5,20,0
crit,14,16,20,0
solid,14,5,20,0
solid,14,14,20,0
solid,14,13,20,0
solid,14,5,20,0
solid,14,5,20,0
solid,14,5,20,0
solid,14,11,20,0
solid,14,11,20,0
solid,14,14,20,0
solid,14,6,20,0
solid,14,7,20,0
solid,14,13,20,0
solid,14,10,20,0
solid,14,7,20,0
solid,14,10,20,0
solid,14,9,20,0
solid,14,12,20,0
solid,14,13,20,0
solid,14,7,20,0
solid,14,13,20,0
solid,14,6,20,0
solid,14,5,20,0
solid,14,13,20,0
solid,14,9,20,0
solid,14,5,20,0
solid,14,10,20,0
solid,14,12,20,0
solid,14,8,20,0
crit,14,16,20,0
solid,14,10,20,0
solid,14,8,20,0
solid,14,6,20,0
solid,14,14,20,0
solid,14,14,20,0
solid,14,6,20,0
solid,14,5,20,0
solid,14,10,20,0
solid,14,12,20,0
solid,14,7,20,0
solid,14,14,20,0
solid,14,10,20,0
crit,14,17,20,0
solid,14,11,20,0
solid,14,6,20,0
crit,14,9,20,0
solid,14,5,20,0
solid,14,13,20,0
solid,14,6,20,0
solid,14,6,20,0
solid,14,9,20,0
solid,14,12,20,0
solid,14,9,20,0
solid,14,13,20,0
solid,14,12,20,0
solid,14,10,20,0
solid,14,12,20,0
solid,14,5,20,0
solid,14,9,20,0
solid,14,13,20,0
solid,14,5,20,0
solid,14,13,20,0
solid,14,13,20,0
solid,14,11,20,0
solid,14,8,20,0
solid,14,6,20,0
solid,14,6,20,0
solid,14,8,20,0
solid,14,13,20,0
solid,14,11,20,0
solid,14,11,20,0
solid,14,7,20,0
solid,14,8,20,0
solid,14,7,20,0
solid,14,9,20,0
solid,14,10,20,0
crit,14,12,20,0
solid,14,7,20,0
crit,14,19,20,0
solid,14,6,20,0
solid,14,13,20,0
solid,14,12,20,0
solid,14,7,20,0
solid,14,6,20,0
solid,14,13,20,0
crit,14,18,20,0
solid,14,6,20,0
crit,14,14,20,0
crit,14,13,20,0
solid,14,11,20,0
solid,14,13,20,0
crit,14,15,20,0
solid,14,10,20,0
solid,14,14,20,0
solid,14,12,20,0
solid,14,6,20,0
solid,14,11,20,0
solid,14,6,20,0
solid,14,9,20,0
solid,14,12,20,0
solid,14,7,20,0
solid,14,7,20,0
solid,14,12,20,0
crit,14,17,20,0
crit,14,12,20,0
solid,14,11,20,0
solid,14,10,20,0
solid,14,6,20,0
solid,14,8,20,0
solid,14,10,20,0
solid,14,13,20,0
solid,14,8,20,0
solid,14,10,20,0
solid,14,11,20,0
solid,14,8,20,0
solid,14,13,20,0
solid,14,7,20,0
solid,14,14,20,0
solid,14,14,20,0
solid,14,6,20,0
solid,14,13,20,0
solid,14,11,20,0
solid,14,14,20,0
solid,14,6,20,0
solid,14,14,20,0
solid,14,10,20,0
solid,14,5,20,0
solid,14,14,20,0
solid,14,6,20,0
solid,14,6,20,0
solid,14,5,20,0
solid,14,10,20,0
solid,14,8,20,0
solid,14,10,20,0
solid,14,9,20,0
solid,14,5,20,0
solid,14,9,20,0
solid,14,12,20,0
solid,14,9,20,0
solid,14,6,20,0
solid,14,11,20,0
solid,14,6,20,0
solid,14,6,20,0
solid,14,12,20,0
crit,14,11,20,0
solid,14,5,20,0
solid,14,7,20,0
solid,14,5,20,0
solid,14,9,20,0
crit,14,8,20,0
solid,14,10,20,0
crit,14,19,20,0
crit,14,19,20,0
solid,14,10,20,0
solid,14,9,20,0
solid,14,7,20,0
solid,14,10,20,0
solid,14,5,20,0
crit,14,15,20,0
solid,14,10,20,0
solid,14,10,20,0
solid,14,8,20,0
solid,14,10,20,0
solid,14,7,20,0
solid,14,14,20,0
solid,14,12,20,0
solid,14,7,20,0
solid,14,14,20,0
solid,14,7,20,0
solid,14,9,20,0
solid,14,12,20,0
solid,14,10,20,0
solid,14,7,20,0
solid,14,8,20,0
solid,14,12,20,0
solid,14,8,20,0
solid,14,5,20,0
solid,14,10,20,0
crit,14,18,20,0
solid,14,8,20,0
solid,14,9,20,0
solid,14,11,20,0
solid,14,5,20,0
solid,14,12,20,0
solid,14,9,20,0
solid,14,13,20,0
solid,14,8,20,0
solid,14,5,20,0
solid,14,5,20,0
solid,14,13,20,0
crit,14,19,20,0
solid,14,14,20,0
solid,14,7,20,0
solid,14,9,20,0
crit,14,20,20,0
solid,14,10,20,0
solid,14,7,20,0
solid,14,14,20,0
crit,14,12,20,0
solid,14,11,20,0
solid,14,6,20,0
solid,14,8,20,0
solid,14,8,20,0
solid,14,14,20,0
solid,14,10,20,0
solid,14,7,20,0
crit,14,13,20,0
solid,14,6,20,0
solid,14,12,20,0
solid,14,6,20,0
solid,14,9,20,0
solid,14,7,20,0
crit,14,9,20,0
solid,14,12,20,0
solid,14,7,20,0
solid,14,9,20,0
solid,14,13,20,0
solid,14,9,20,0
solid,14,7,20,0
solid,14,14,20,0
solid,14,12,20,0
solid,14,11,20,0
solid,14,13,20,0
solid,14,12,20,0
solid,14,13,20,0
solid,14,14,20,0
solid,14,5,20,0
solid,14,14,20,0
solid,14,12,20,0
solid,14,10,20,0
crit,14,18,20,0
solid,14,6,20,0
solid,14,10,20,0
solid,14,12,20,0
solid,14,5,20,0
solid,14,5,20,0
solid,14,6,20,0
solid,14,5,20,0
crit,14,14,20,0
crit,14,13,20,0
solid,14,13,20,0
solid,14,5,20,0
crit,14,13,20,0
solid,14,14,20,0
solid,14,12,20,0
crit,14,11,20,0
solid,14,11,20,0
solid,14,9,20,0
solid,14,5,20,0
solid,14,8,20,0
crit,14,13,20,0
solid,14,11,20,0
solid,14,11,20,0
solid,14,10,20,0
solid,14,12,20,0
crit,14,15,20,0
solid,14,11,20,0
solid,14,10,20,0
solid,14,8,20,0
solid,14,8,20,0
solid,14,12,20,0
solid,14,10,20,0
solid,14,6,20,0
solid,14,11,20,0
solid,14,13,20,0
solid,14,12,20,0
solid,14,13,20,0
solid,14,12,20,0
solid,14,11,20,0
solid,14,13,20,0
solid,14,6,20,0
solid,14,14,20,0
crit,14,8,20,0
solid,14,10,20,0
solid,14,11,20,0
solid,14,11,20,0
solid,14,12,20,0
solid,14,12,20,0
solid,14,10,20,0
crit,14,12,20,0
solid,14,14,20,0
solid,14,11,20,0
solid,14,5,20,0
solid,14,14,20,0
solid,14,7,20,0
solid,14,7,20,0
solid,14,7,20,0
crit,14,17,20,0
solid,14,14,20,0
solid,14,5,20,0
solid,14,5,20,0
solid,14,5,20,0
solid,14,7,20,0
solid,14,10,20,0
solid,14,14,20,0
solid,14,10,20,0
solid,14,8,20,0
solid,14,7,20,0
solid,14,7,20,0
solid,14,8,20,0
solid,14,6,20,0
crit,14,12,20,0
solid,14,8,20,0
solid,14,6,20,0
solid,14,14,20,0
solid,14,11,20,0
solid,14,14,20,0
crit,14,13,20,0
crit,14,15,20,0
solid,14,11,20,0
solid,14,8,20,0
solid,14,5,20,0
solid,14,5,20,0
solid,14,14,20,0
solid,14,8,20,0
solid,14,12,20,0
solid,14,6,20,0
crit,14,13,20,0
solid,14,10,20,0
solid,14,9,20,0
solid,14,10,20,0
solid,14,14,20,0
solid,14,8,20,0
solid,14,12,20,0
solid,14,11,20,0
solid,14,5,20,0
solid,14,12,20,0
solid,14,12,20,0
solid,14,10,20,0
solid,14,7,20,0
solid,14,8,20,0
solid,14,13,20,0
solid,14,6,20,0
solid,14,5,20,0
solid,14,6,20,0
solid,14,13,20,0
solid,14,7,20,0
solid,14,8,20,0
solid,14,12,20,0
solid,14,12,20,0
solid,14,13,20,0
solid,14,13,20,0
solid,14,5,20,0
solid,14,14,20,0
solid,14,8,20,0
solid,14,13,20,0
solid,14,5,20,0
crit,14,17,20,0
solid,14,7,20,0
solid,14,7,20,0
crit,14,19,20,0
solid,14,13,20,0
solid,14,6,20,0
solid,14,10,20,0
solid,14,11,20,0
solid,14,6,20,0
crit,14,13,20,0
solid,14,8,20,0
solid,14,10,20,0
solid,14,12,20,0
solid,14,8,20,0
solid,14,8,20,0
solid,14,7,20,0
solid,14,14,20,0
solid,14,7,20,0
crit,14,15,20,0
solid,14,13,20,0
solid,14,12,20,0
solid,14,14,20,0
solid,14,14,20,0
solid,14,6,20,0
crit,14,17,20,0
solid,14,8,20,0
solid,14,10,20,0
solid,14,13,20,0
solid,14,8,20,0
solid,14,13,20,0
solid,14,7,20,0
solid,14,5,20,0
solid,14,14,20,0
crit,14,19,20,0
solid,14,5,20,0
solid,14,14,20,0
solid,14,13,20,0
crit,14,11,20,0
solid,14,12,20,0
crit,14,12,20,0
solid,14,12,20,0
crit,14,11,20,0
solid,14,10,20,0
solid,14,11,20,0
solid,14,9,20,0
solid,14,10,20,0
solid,14,11,20,0
solid,14,10,20,0
solid,14,6,20,0
solid,14,5,20,0
solid,14,10,20,0
solid,14,13,20,0
solid,14,11,20,0
solid,14,14,20,0
solid,14,10,20,0
crit,14,15,20,0
solid,14,13,20,0
solid,14,5,20,0
solid,14,6,20,0
crit,14,15,20,0
solid,14,7,20,0
solid,14,5,20,0
solid,14,10,20,0
solid,14,14,20,0
solid,14,7,20,0
crit,14,15,20,0
solid,14,5,20,0
solid,14,7,20,0
solid,14,7,20,0
solid,14,6,20,0
solid,14,11,20,0
solid,14,5,20,0
solid,14,8,20,0
solid,14,11,20,0
solid,14,11,20,0
solid,14,14,20,0
solid,14,6,20,0
solid,14,9,20,0
solid,14,10,20,0
crit,14,12,20,0
solid,14,8,20,0
solid,14,13,20,0
solid,14,5,20,0
solid,14,12,20,0
solid,14,8,20,0
solid,14,14,20,0
solid,14,9,20,0
solid,14,10,20,0
solid,14,10,20,0
solid,14,14,20,0
solid,14,7,20,0
solid,14,10,20,0
solid,14,6,20,0
solid,14,5,20,0
solid,14,12,20,0
solid,14,10,20,0
crit,14,19,20,0
solid,14,13,20,0
solid,14,9,20,0
solid,14,13,20,0
solid,14,6,20,0
solid,14,7,20,0
crit,14,9,20,0
solid,14,14,20,0
solid,14,11,20,0
solid,14,6,20,0
solid,14,11,20,0
solid,14,10,20,0
solid,14,12,20,0
crit,14,11,20,0
crit,14,15,20,0
solid,14,5,20,0
solid,14,5,20,0
solid,14,10,20,0
crit,14,14,20,0
solid,14,11,20,0
solid,14,9,20,0
solid,14,8,20,0
crit,14,15,20,0
solid,14,6,20,0
solid,14,5,20,0
solid,14,11,20,0
solid,14,6,20,0
crit,14,14,20,0
crit,14,14,20,0
crit,14,14,20,0
solid,14,5,20,0
solid,14,5,20,0
solid,14,8,20,0
solid,14,8,20,0
solid,14,7,20,0
solid,14,12,20,0
solid,14,11,20,0
solid,14,14,20,0
solid,14,9,20,0
solid,14,5,20,0
solid,14,13,20,0
solid,14,5,20,0
solid,14,11,20,0
solid,14,11,20,0
crit,14,15,20,0
crit,14,15,20,0
crit,14,21,20,0
solid,14,10,20,0
solid,14,8,20,0
solid,14,5,20,0
solid,14,6,20,0
solid,14,9,20,0
crit,14,10,20,0
crit,14,18,20,0
solid,14,6,20,0
crit,14,17,20,0
solid,14,10,20,0
solid,14,7,20,0
solid,14,7,20,0
solid,14,7,20,0
solid,14,14,20,0
solid,14,9,20,0
solid,14,12,20,0
crit,14,10,20,0
solid,14,7,20,0
solid,14,7,20,0
solid,14,9,20,0
solid,14,8,20,0
crit,14,19,20,0
solid,14,7,20,0
solid,14,9,20,0
solid,14,6,20,0
solid,14,11,20,0
solid,14,11,20,0
solid,14,9,20,0
solid,14,13,20,0
solid,14,13,20,0
solid,14,10,20,0
solid,14,6,20,0
solid,14,13,20,0
solid,14,13,20,0
solid,14,9,20,0
crit,14,19,20,0
solid,14,8,20,0
solid,14,7,20,0
solid,14,14,20,0
solid,14,5,20,0
solid,14,5,20,0
solid,14,10,20,0
solid,14,6,20,0
solid,14,8,20,0
solid,14,13,20,0
solid,14,11,20,0
solid,14,12,20,0
crit,14,15,20,0
solid,14,12,20,0
solid,14,7,20,0
solid,14,7,20,0
solid,14,8,20,0
solid,14,5,20,0
crit,14,17,20,0
solid,14,12,20,0
solid,14,6,20,0
solid,14,10,20,0
solid,14,6,20,0
solid,14,10,20,0
solid,14,11,20,0
solid,14,7,20,0
solid,14,13,20,0
crit,14,11,20,0
solid,14,5,20,0
solid,14,5,20,0
solid,14,12,20,0
solid,14,5,20,0
solid,14,13,20,0
solid,14,9,20,0
solid,14,13,20,0
solid,14,12,20,0
solid,14,7,20,0
crit,14,20,20,0
solid,14,11,20,0
solid,14,14,20,0
solid,14,7,20,0
solid,14,9,20,0
solid,14,11,20,0
solid,14,7,20,0
crit,14,14,20,0
solid,14,8,20,0
solid,14,7,20,0
solid,14,6,20,0
crit,14,14,20,0
solid,14,11,20,0
solid,14,9,20,0
solid,14,13,20,0
crit,14,18,20,0
solid,14,13,20,0
solid,14,9,20,0
solid,14,12,20,0
solid,14,5,20,0
solid,14,11,20,0
solid,14,11,20,0
solid,14,5,20,0
solid,14,5,20,0
solid,14,14,20,0
solid,14,6,20,0
solid,14,14,20,0
solid,14,5,20,0
crit,14,14,20,0
solid,14,8,20,0
solid,14,6,20,0
solid,14,13,20,0
solid,14,8,20,0
solid,14,10,20,0
solid,14,6,20,0
crit,14,17,20,0
crit,14,12,20,0
solid,14,5,20,0
solid,14,11,20,0
solid,14,14,20,0
solid,14,12,20,0
solid,14,13,20,0
solid,14,6,20,0
solid,14,8,20,0
solid,14,12,20,0
crit,14,13,20,0
solid,14,14,20,0
crit,14,14,20,0
solid,14,13,20,0
solid,14,5,20,0
solid,14,9,20,0
solid,14,13,20,0
solid,14,5,20,0
solid,14,9,20,0
solid,14,6,20,0
solid,14,10,20,0
solid,14,9,20,0
solid,14,10,20,0
solid,14,7,20,0
solid,14,14,20,0
solid,14,11,20,0
solid,14,10,20,0
solid,14,5,20,0
solid,14,14,20,0
solid,14,13,20,0
solid,14,12,20,0
solid,14,14,20,0
solid,14,7,20,0
solid,14,6,20,0
solid,14,11,20,0
solid,14,12,20,0
solid,14,14,20,0
solid,14,12,20,0
solid,14,14,20,0
crit,14,17,20,0
solid,14,9,20,0
solid,14,12,20,0
solid,14,10,20,0
solid,14,13,20,0
solid,14,14,20,0
solid,14,6,20,0
solid,14,7,20,0
solid,14,7,20,0
solid,14,11,20,0
solid,14,13,20,0
crit,14,13,20,0
solid,14,9,20,0
crit,14,11,20,0
crit,14,17,20,0
solid,14,5,20,0
solid,14,8,20,0
solid,14,10,20,0
solid,14,10,20,0
solid,14,7,20,0
solid,14,10,20,0
solid,14,5,20,0
solid,14,8,20,0
solid,14,13,20,0
solid,14,6,20,0
solid,14,10,20,0
solid,14,11,20,0
solid,14,13,20,0
solid,14,10,20,0
solid,14,9,20,0
solid,14,9,20,0
solid,14,7,20,0
solid,14,7,20,0
solid,14,8,20,0
solid,14,11,20,0
solid,14,14,20,0
solid,14,6,20,0
solid,14,5,20,0
solid,14,9,20,0
solid,14,6,20,0
solid,14,9,20,0
crit,14,12,20,0
solid,14,10,20,0
crit,14,14,20,0
crit,14,10,20,0
solid,14,8,20,0
solid,14,8,20,0
solid,14,7,20,0
solid,14,14,20,0
solid,14,10,20,0
solid,14,5,20,0
solid,14,6,20,0
solid,14,8,20,0
solid,14,11,20,0
solid,14,6,20,0
solid,14,8,20,0
crit,14,13,20,0
solid,14,14,20,0
solid,14,7,20,0
solid,14,7,20,0
crit,14,13,20,0
solid,14,10,20,0
solid,14,13,20,0
solid,14,6,20,0
crit,14,15,20,0
solid,14,14,20,0
solid,14,12,20,0
solid,14,10,20,0
solid,14,13,20,0
solid,14,5,20,0
solid,14,10,20,0
solid,14,7,20,0
solid,14,14,20,0
solid,14,6,20,0
solid,14,8,20,0
crit,14,12,20,0
solid,14,5,20,0
solid,14,13,20,0
solid,14,9,20,0
solid,14,6,20,0
solid,14,5,20,0
solid,14,13,20,0
crit,14,16,20,0
crit,14,20,20,0
crit,14,17,20,0
solid,14,14,20,0
solid,14,6,20,0
solid,14,5,20,0
solid,14,11,20,0
crit,14,13,20,0
solid,14,13,20,0
crit,14,17,20,0
solid,14,10,20,0
solid,14,11,20,0
solid,14,12,20,0
solid,14,12,20,0
solid,14,14,20,0
solid,14,12,20,0
solid,14,5,20,0
solid,14,5,20,0
solid,14,11,20,0
solid,14,10,20,0
solid,14,8,20,0
solid,14,8,20,0
crit,14,11,20,0
solid,14,5,20,0
solid,14,8,20,0
solid,14,10,20,0
solid,14,13,20,0
crit,14,17,20,0
solid,14,8,20,0
solid,14,6,20,0
solid,14,11,20,0
solid,14,12,20,0
solid,14,14,20,0
solid,14,11,20,0
solid,14,14,20,0
solid,14,9,20,0
solid,14,5,20,0
solid,14,13,20,0
solid,14,6,20,0
solid,14,10,20,0
solid,14,9,20,0
solid,14,7,20,0
solid,14,10,20,0
solid,14,6,20,0
solid,14,5,20,0
solid,14,10,20,0
solid,14,9,20,0
solid,14,5,20,0
solid,14,11,20,0
solid,14,10,20,0
solid,14,8,20,0
crit,14,17,20,0
solid,14,7,20,0
crit,14,16,20,0
solid,14,6,20,0
solid,14,10,20,0
solid,14,8,20,0
solid,14,10,20,0
solid,14,14,20,0
solid,14,11,20,0
solid,14,7,20,0
solid,14,6,20,0
solid,14,7,20,0
solid,14,14,20,0
solid,14,14,20,0
solid,14,14,20,0
solid,14,10,20,0
solid,14,8,20,0
solid,14,12,20,0
solid,14,13,20,0
solid,14,11,20,0
solid,14,8,20,0
solid,14,13,20,0
solid,14,11,20,0
crit,14,15,20,0
solid,14,6,20,0
solid,14,14,20,0
solid,14,13,20,0
crit,14,8,20,0
solid,14,5,20,0
solid,14,11,20,0
solid,14,5,20,0
solid,14,13,20,0
solid,14,11,20,0
solid,14,12,20,0
solid,14,12,20,0
solid,14,7,20,0
solid,14,9,20,0
solid,14,12,20,0
crit,14,19,20,0
solid,14,7,20,0
crit,14,17,20,0
crit,14,17,20,0
solid,14,11,20,0
solid,14,6,20,0
solid,14,13,20,0
solid,14,9,20,0
solid,14,10,20,0
solid,14,13,20,0
solid,14,12,20,0
solid,14,7,20,0
solid,14,5,20,0
solid,14,13,20,0
solid,14,10,20,0
solid,14,5,20,0
solid,14,12,20,0
solid,14,10,20,0
solid,14,14,20,0
solid,14,12,20,0
solid,14,10,20,0
solid,14,13,20,0
solid,14,7,20,0
solid,14,12,20,0
solid,14,14,20,0
solid,14,13,20,0
crit,14,14,20,0
crit,14,12,20,0
solid,14,13,20,0
solid,14,6,20,0
solid,14,6,20,0
solid,14,11,20,0
solid,14,10,20,0
solid,14,6,20,0
solid,14,10,20,0
solid,14,9,20,0
solid,14,8,20,0
solid,14,9,20,0
solid,14,10,20,0
solid,14,8,20,0
solid,14,10,20,0
solid,14,6,20,0
solid,14,13,20,0
solid,14,7,20,0
solid,14,7,20,0
solid,14,13,20,0
solid,14,6,20,0
solid,14,9,20,0
crit,14,16,20,0
solid,14,13,20,0
solid,14,13,20,0
solid,14,8,20,0
solid,14,9,20,0
solid,14,11,20,0
crit,14,18,20,0
solid,14,10,20,0
solid,14,13,20,0
crit,14,12,20,0
solid,14,12,20,0
solid,14,6,20,0
solid,14,8,20,0
solid,14,14,20,0
solid,14,10,20,0
solid,14,7,20,0
solid,14,8,20,0
solid,14,10,20,0
solid,14,13,20,0
solid,14,5,20,0
solid,14,7,20,0
solid,14,7,20,0
solid,14,13,20,0
solid,14,6,20,0
solid,14,7,20,0
solid,14,10,20,0
solid,14,5,20,0
solid,14,13,20,0
solid,14,11,20,0
solid,14,6,20,0
solid,14,8,20,0
solid,14,5,20,0
solid,14,8,20,0
solid,14,14,20,0
solid,14,14,20,0
crit,14,15,20,0
solid,14,12,20,0
crit,14,14,20,0
solid,14,14,20,0
solid,14,9,20,0
solid,14,14,20,0
solid,14,14,20,0
solid,14,11,20,0
solid,14,8,20,0
solid,14,7,20,0
solid,14,10,20,0
solid,14,5,20,0
solid,14,12,20,0
solid,14,12,20,0
solid,14,14,20,0
solid,14,12,20,0
solid,14,5,20,0
crit,14,14,20,0
solid,14,14,20,0
crit,14,18,20,0
crit,14,19,20,0
solid,14,14,20,0
solid,14,10,20,0
solid,14,12,20,0
solid,14,13,20,0
solid,14,14,20,0
solid,14,7,20,0
solid,14,5,20,0
solid,14,7,20,0
crit,14,14,20,0
solid,14,6,20,0
crit,14,13,20,0
solid,14,9,20,0
solid,14,10,20,0
solid,14,9,20,0
solid,14,7,20,0
solid,14,10,20,0
solid,14,7,20,0
solid,14,14,20,0
solid,14,5,20,0
solid,14,5,20,0
solid,14,10,20,0
solid,14,14,20,0
solid,14,8,20,0
solid,14,13,20,0
solid,14,13,20,0
crit,14,13,20,0
solid,14,9,20,0
solid,14,11,20,0
solid,14,6,20,0
solid,14,9,20,0
solid,14,12,20,0
solid,14,6,20,0
solid,14,11,20,0
solid,14,14,20,0
crit,14,15,20,0
solid,14,7,20,0
solid,14,6,20,0
solid,14,5,20,0
solid,14,9,20,0
solid,14,9,20,0
crit,14,14,20,0
solid,14,10,20,0
solid,14,7,20,0
solid,14,8,20,0
solid,14,9,20,0
solid,14,13,20,0
solid,14,14,20,0
solid,14,7,20,0
solid,14,11,20,0
crit,14,12,20,0
solid,14,12,20,0
solid,14,12,20,0
solid,14,7,20,0
solid,14,10,20,0
solid,14,8,20,0
solid,14,6,20,0
solid,14,6,20,0
solid,14,7,20,0
solid,14,14,20,0
solid,14,7,20,0
solid,14,14,20,0
solid,14,10,20,0
solid,14,5,20,0
solid,14,14,20,0
crit,14,18,20,0
solid,14,11,20,0
solid,14,14,20,0
solid,14,12,20,0
solid,14,8,20,0
solid,14,14,20,0
solid,14,12,20,0
solid,14,5,20,0
solid,14,11,20,0
solid,14,11,20,0
solid,14,7,20,0
solid,14,13,20,0
solid,14,12,20,0
solid,14,7,20,0
solid,14,13,20,0
solid,14,7,20,0
solid,14,5,20,0
solid,14,5,20,0
solid,14,12,20,0
solid,14,11,20,0
solid,14,10,20,0
solid,14,13,20,0
solid,14,9,20,0
solid,14,14,20,0
solid,14,8,20,0
solid,14,8,20,0
solid,14,13,20,0
solid,14,11,20,0
solid,14,11,20,0
solid,14,5,20,0
solid,14,14,20,0
solid,14,9,20,0
solid,14,14,20,0
solid,14,7,20,0
solid,14,5,20,0
solid,14,7,20,0
solid,14,6,20,0
solid,14,7,20,0
solid,14,11,20,0
solid,14,5,20,0
solid,14,9,20,0
solid,14,14,20,0
solid,14,5,20,0
solid,14,12,20,0
solid,14,7,20,0
solid,14,7,20,0
crit,14,14,20,0
solid,14,14,20,0
solid,14,8,20,0
solid,14,8,20,0
crit,14,8,20,0
crit,14,13,20,0
crit,14,11,20,0
solid,14,13,20,0
solid,14,8,20,0
solid,14,13,20,0
solid,14,14,20,0
